member_id,group_id,arm,X,base_rate,design_arm,objective,rr_penalty,tag_mix,tag_post,length_total,age_length_total,survey_index_total,catch_total,seconds,ok
1,7,exclude,0.4111111111111111,0.515777638235011,include,98614.1091412687,97.2500980428,2865.245523663127,3877.355737280528,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.367900371551514,1
1,7,exclude,0.4666666666666667,0.515777638235011,include,98595.9943396615,94.9926770552,2849.812353132149,3876.931527172443,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.090549945831299,1
1,7,exclude,0.5222222222222221,0.515777638235011,include,98582.9374018168,94.9235276725,2837.1917029500487,3876.56438887164,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.029063701629639,1
1,7,exclude,0.5777777777777777,0.515777638235011,include,98574.4482582205,97.0426498947,2826.905070800547,3876.242755180077,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.540554761886597,1
1,7,exclude,0.6333333333333333,0.515777638235011,include,98570.1545186272,101.350043722,2818.5884394138716,3875.9582531212427,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.171946287155151,1
1,7,exclude,0.6888888888888889,0.515777638235011,include,98569.7661133455,107.845709154,2811.957995425207,3875.7046263677394,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.221220970153809,1
1,7,exclude,0.7444444444444445,0.515777638235011,include,98573.0524181812,116.529646191,2806.787912624566,3875.477076933896,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.003221035003662,1
1,7,exclude,0.8,0.515777638235011,include,98579.8268814265,127.401854833,2802.89539968639,3875.2718444347265,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.516083717346191,1
1,7,exclude,0.8462500000000001,0.515777638235011,include,98588.0161996443,138.122134239,2800.5204517798547,3875.1158311096488,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.122145175933838,1
1,7,exclude,0.8925000000000001,0.515777638235011,include,98598.4419648902,150.359008958,2798.8534049368473,3874.9717684209045,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.17449402809143,1
1,7,exclude,0.93875,0.515777638235011,include,98611.0398172654,164.112478989,2797.8311087510488,3874.8384468548425,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.598584413528442,1
1,7,exclude,0.985,0.515777638235011,include,98625.7537305057,179.382544333,2797.398571632371,3874.714831530237,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.627511978149414,1
1,18,include,0.3,0.846064056553572,include,99398.0226767959,83.4992619769,2596.311560269245,4943.412087175291,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,13.352564811706543,1
1,18,include,0.3555555555555555,0.846064056553572,include,99037.1871986063,78.3506377793,2528.92178607781,4657.603434952076,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.977389335632324,1
1,18,include,0.4111111111111111,0.846064056553572,include,98786.347197128,74.6291740756,2490.569922537241,4449.438513650726,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.7853844165802,1
1,18,include,0.4666666666666667,0.846064056553572,include,98589.2447027127,72.3348708657,2474.5694944727848,4270.529798560721,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.928299903869629,1
1,18,include,0.5222222222222221,0.846064056553572,include,98464.7646590849,71.4677281497,2468.9974146613404,4152.220431706874,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.073137521743774,1
1,18,include,0.5777777777777777,0.846064056553572,include,98386.6474439983,72.0277459275,2467.294148285776,4075.0014875335405,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.897838592529297,1
1,18,include,0.6333333333333333,0.846064056553572,include,98333.231986755,74.0149241991,2466.7380881518484,4019.9359086746103,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.806004762649536,1
1,18,include,0.6888888888888889,0.846064056553572,include,98299.3042018169,77.4292629645,2466.3079062652178,3982.835582493553,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.31532597541809,1
1,18,include,0.7444444444444445,0.846064056553572,include,98278.633898317,82.2707622238,2466.011198353627,3957.4579127480506,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.128665447235107,1
1,18,include,0.8,0.846064056553572,include,98268.0563636202,88.5394219769,2465.8242671859034,3940.657250241367,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.70582628250122,1
1,18,include,0.8462500000000001,0.846064056553572,include,98265.5313211984,94.8466880269,2465.7331597153598,3931.8117375780917,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.340471267700195,1
1,18,include,0.8925000000000001,0.846064056553572,include,98267.8753585198,102.143056577,2465.687667090343,3926.810880619408,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.61696457862854,1
1,18,include,0.93875,0.846064056553572,include,98274.5076902551,110.428527627,2465.6780428607944,3925.082202115184,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.33910608291626,1
1,18,include,0.985,0.846064056553572,include,98284.9769003934,119.703101177,2465.696307977845,3926.1810733597617,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.968550443649292,1
1,18,exclude,0.3,0.846064056553572,include,99597.9010238239,83.4992619769,3586.0236063980483,4154.120373398693,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.823241472244263,1
1,18,exclude,0.3555555555555555,0.846064056553572,include,99363.7902458653,78.3506377793,3423.1346424569274,4088.0471835607564,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.917901039123535,1
1,18,exclude,0.4111111111111111,0.846064056553572,include,99175.5892103497,74.6291740756,3290.983878539997,4035.718375647085,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.82008409500122,1
1,18,exclude,0.4666666666666667,0.846064056553572,include,99023.7322097622,72.3348708657,3183.1032814558694,3994.0362753340987,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,12.221519947052002,1
1,18,exclude,0.5222222222222221,0.846064056553572,include,98901.5066454029,71.4677281497,3094.9133216344303,3960.867813491446,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.82506513595581,1
1,18,exclude,0.5777777777777777,0.846064056553572,include,98804.0035662577,72.0277459275,3023.041936856712,3934.6761013235523,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.47346568107605,1
1,18,exclude,0.6333333333333333,0.846064056553572,include,98727.5154870601,74.0149241991,2964.9285856683546,3914.314195017705,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.734758377075195,1
1,18,exclude,0.6888888888888889,0.846064056553572,include,98669.168799436,77.4292629645,2918.579999256549,3898.901755011556,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.730137586593628,1
1,18,exclude,0.7444444444444445,0.846064056553572,include,98626.6881586834,82.2707622238,2882.4122799111137,3887.747334311979,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.450411558151245,1
1,18,exclude,0.8,0.846064056553572,include,98598.2393624236,88.5394219769,2855.1448531140436,3880.2973050555224,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.664485931396484,1
1,18,exclude,0.8462500000000001,0.846064056553572,include,98584.1695178421,94.8466880269,2838.4712677873054,3876.593779707643,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.515275478363037,1
1,18,exclude,0.8925000000000001,0.846064056553572,include,98578.0513314894,102.143056577,2826.7240726048863,3874.9264199285053,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.536804676055908,1
1,18,exclude,0.93875,0.846064056553572,include,98579.2564786282,110.428527627,2819.4619759272446,3875.108192599107,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.183866739273071,1
1,18,exclude,0.985,0.846064056553572,include,98587.2388791877,119.703101177,2816.300935434978,3876.977059761031,89023.37679324303,3578.686406999189,-1034.7619995742,0.0,11.354731798171997,1
2,7,include,0.3,0.674622335825264,exclude,93568.6366801078,92.1984503047,1537.0794077249386,5603.695887471248,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.572149753570557,1
2,7,include,0.3555555555555555,0.674622335825264,exclude,91384.7820769144,85.5644861071,1514.5820383555272,5602.626414068237,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,10.603426456451416,1
2,7,include,0.4111111111111111,0.674622335825264,exclude,90719.2155086532,81.1187935146,1492.4938077841766,5602.811112518725,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.572105646133423,1
2,7,include,0.4666666666666667,0.674622335825264,exclude,90694.358705409,78.8613725269,1478.9693632979884,5604.073730223344,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.320146322250366,1
2,7,include,0.5222222222222221,0.674622335825264,exclude,90692.540167015,78.7922231442,1475.4754527631214,5605.669755474425,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.077375173568726,1
2,7,include,0.5777777777777777,0.674622335825264,exclude,90696.2580279597,80.9113453664,1475.4718750775207,5607.129343072967,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.11449146270752,1
2,7,include,0.6333333333333333,0.674622335825264,exclude,90702.3676046818,85.2187391936,1475.9169976633586,5608.365064817425,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,10.745270013809204,1
2,7,include,0.6888888888888889,0.674622335825264,exclude,90710.5972341037,91.7144046257,1476.4900882024285,5609.422134450476,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,10.760047435760498,1
2,7,include,0.7444444444444445,0.674622335825264,exclude,90720.8839675205,100.398341663,1477.0884640776646,5610.336965733773,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.267238140106201,1
2,7,include,0.8,0.674622335825264,exclude,90733.218787553,111.270550305,1477.6723782819358,5611.137658309762,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.14264178276062,1
2,7,include,0.8462500000000001,0.674622335825264,exclude,90745.0551943413,121.990829711,1478.1356684259517,5611.732897360983,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.948736667633057,1
2,7,include,0.8925000000000001,0.674622335825264,exclude,90758.3237327151,134.22770443,1478.5743386572321,5612.273939482108,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.545931816101074,1
2,7,include,0.93875,0.674622335825264,exclude,90773.0322581144,147.981174461,1478.9874526390627,5612.768796771757,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.3398277759552,1
2,7,include,0.985,0.674622335825264,exclude,90789.1883683582,163.251239805,1479.3753903680145,5613.224041481027,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.346413135528564,1
2,7,exclude,0.3,0.674622335825264,exclude,90935.0470440253,92.1984503047,1778.8256170835707,5529.366613376168,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,12.13827633857727,1
2,7,exclude,0.3555555555555555,0.674622335825264,exclude,90901.5737421483,85.5644861071,1752.494165853748,5528.858726908563,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.922011137008667,1
2,7,exclude,0.4111111111111111,0.674622335825264,exclude,90875.489131549,81.1187935146,1731.265634628474,5528.448340108457,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.323380708694458,1
2,7,exclude,0.4666666666666667,0.674622335825264,exclude,90855.6565236246,78.8613725269,1714.0283858655464,5528.110401915128,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.415714740753174,1
2,7,exclude,0.5222222222222221,0.674622335825264,exclude,90841.2795522255,78.7922231442,1700.0025936467903,5527.828372096608,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.568460702896118,1
2,7,exclude,0.5777777777777777,0.674622335825264,exclude,90831.7774011278,80.9113453664,1688.6189315326628,5527.590760868148,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.41902208328247,1
2,7,exclude,0.6333333333333333,0.674622335825264,exclude,90826.7128255804,85.2187391936,1679.4484577142553,5527.389265287044,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.424999713897705,1
2,7,exclude,0.6888888888888889,0.674622335825264,exclude,90825.7480987948,91.7144046257,1672.1596381679085,5527.217692587333,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.568114757537842,1
2,7,exclude,0.7444444444444445,0.674622335825264,exclude,90828.6167501987,100.398341663,1666.4907424444561,5527.0713026444455,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.316598415374756,1
2,7,exclude,0.8,0.674622335825264,exclude,90835.1047240325,111.270550305,1662.2314223455644,5526.946387894535,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.636034727096558,1
2,7,exclude,0.8462500000000001,0.674622335825264,exclude,90843.1399842192,121.990829711,1659.6361590004867,5526.856631976908,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.16316032409668,1
2,7,exclude,0.8925000000000001,0.674622335825264,exclude,90853.4776606137,134.22770443,1657.8152899234324,5526.778302670846,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,10.9257652759552,1
2,7,exclude,0.93875,0.674622335825264,exclude,90866.0450947046,147.981174461,1656.6973420644613,5526.710214493657,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.924580574035645,1
2,7,exclude,0.985,0.674622335825264,exclude,90880.7793003612,163.251239805,1656.2203415231288,5526.651355007918,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.519450902938843,1
2,18,include,0.3,0.874687147302763,exclude,91781.66380207,74.1209747113,1500.7750103875865,6677.4473838412405,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.222108602523804,1
2,18,include,0.3555555555555555,0.874687147302763,exclude,91511.4482624008,68.9723505138,1482.2740367556949,6430.306118397965,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.535042762756348,1
2,18,include,0.4111111111111111,0.874687147302763,exclude,91292.5997339296,65.2508868101,1476.6558332247819,6220.2592344462255,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.920374870300293,1
2,18,include,0.4666666666666667,0.874687147302763,exclude,91114.4369634735,62.9565836002,1475.3416199362157,6045.189730803067,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.364646673202515,1
2,18,include,0.5222222222222221,0.874687147302763,exclude,90980.1220415427,62.0894408842,1475.1523913087217,5911.491665023313,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.055086135864258,1
2,18,include,0.5777777777777777,0.874687147302763,exclude,90883.8250550087,62.6494586619,1475.199668963971,5814.222845402756,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.363112688064575,1
2,18,include,0.6333333333333333,0.874687147302763,exclude,90815.032309445,64.6366369335,1475.3751257512188,5742.964070257655,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.642090559005737,1
2,18,include,0.6888888888888889,0.874687147302763,exclude,90766.5156048535,68.050975699,1475.6128274392638,5690.538331505802,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.266651153564453,1
2,18,include,0.7444444444444445,0.874687147302763,exclude,90733.9786360535,72.8924749582,1475.8577550957082,5652.693676968655,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,12.119187831878662,1
2,18,include,0.8,0.874687147302763,exclude,90715.203573722,79.1611347113,1476.0788729871872,5627.237525224548,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.423914909362793,1
2,18,include,0.8462500000000001,0.874687147302763,exclude,90708.655430225,85.4684007613,1476.244086032316,5614.076538989814,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.318755626678467,1
2,18,include,0.8925000000000001,0.874687147302763,exclude,90709.3724936037,92.7647693113,1476.3941074860556,5607.221227445937,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.524108171463013,1
2,18,include,0.93875,0.874687147302763,exclude,90716.6150536671,101.050240361,1476.5307322595063,5605.9279924560315,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.368080615997314,1
2,18,include,0.985,0.874687147302763,exclude,90729.7737752958,110.324813911,1476.6555720346612,5609.584178984164,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.843756675720215,1
2,18,exclude,0.3,0.874687147302763,exclude,91865.8499782229,74.1209747113,2146.7311644024367,6110.341476006478,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.437774658203125,1
2,18,exclude,0.3555555555555555,0.874687147302763,exclude,91614.2071803672,68.9723505138,2043.1448761479437,5967.43359058485,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.018141508102417,1
2,18,exclude,0.4111111111111111,0.874687147302763,exclude,91414.5513292731,65.2508868101,1959.662665224942,5854.981414098738,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.217253923416138,1
2,18,exclude,0.4666666666666667,0.874687147302763,exclude,91255.6354708827,62.9565836002,1891.903169498298,5766.119354625302,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.627466201782227,1
2,18,exclude,0.5222222222222221,0.874687147302763,exclude,91129.6415048125,62.0894408842,1836.7930272078215,5696.1026735408705,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.595809936523438,1
2,18,exclude,0.5777777777777777,0.874687147302763,exclude,91030.9012287832,62.6494586619,1792.0887623281924,5641.5066445907305,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.480842113494873,1
2,18,exclude,0.6333333333333333,0.874687147302763,exclude,90955.1672072425,64.6366369335,1756.1003472402735,5599.773859841407,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.46789264678955,1
2,18,exclude,0.6888888888888889,0.874687147302763,exclude,90899.1706801851,68.050975699,1727.5217345219808,5568.941606708453,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.169358491897583,1
2,18,exclude,0.7444444444444445,0.874687147302763,exclude,90860.3400924724,72.8924749582,1705.3220042483326,5547.469249976915,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,10.760862112045288,1
2,18,exclude,0.8,0.874687147302763,exclude,90836.6146130322,79.1611347113,1688.6727266257333,5534.124388365699,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.225641012191772,1
2,18,exclude,0.8462500000000001,0.874687147302763,exclude,90827.1673082708,85.4684007613,1678.555403603518,5528.487140533321,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.737928867340088,1
2,18,exclude,0.8925000000000001,0.874687147302763,exclude,90826.2106724822,92.7647693113,1671.4873664093805,5527.302173329959,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.214561462402344,1
2,18,exclude,0.93875,0.874687147302763,exclude,90833.0483884649,101.050240361,1667.1872002190553,5530.154584357188,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,11.548839092254639,1
2,18,exclude,0.985,0.874687147302763,exclude,90847.0774213102,110.324813911,1665.4109051292323,5536.685338402458,80732.02823764774,3597.4947959151596,-1038.0520610429999,0.0,10.997053384780884,1
